Elapsed Seconds,CPU Usage (%),Memory Usage (%),Disk Usage (%)
1694.15,75.3,3.0,45.1
1695.15,75.1,3.0,45.1
1696.15,75.0,3.0,45.1
1697.15,73.6,3.0,45.1
1698.15,75.4,3.0,45.1
1699.15,74.9,3.0,45.1
1700.15,74.8,3.0,45.1
1701.15,74.8,3.0,45.1
1702.15,73.7,3.0,45.1
1703.15,75.0,3.0,45.1
1704.15,74.8,3.0,45.1
1705.15,75.2,3.0,45.1
1706.15,74.0,3.0,45.1
1707.15,74.0,3.0,45.1
1708.15,74.7,3.0,45.1
1709.15,75.1,3.0,45.1
1710.15,73.8,3.0,45.1
1711.15,74.2,3.0,45.1
1712.15,74.9,3.0,45.1
1713.15,75.1,3.0,45.1
1714.15,73.9,3.0,45.1
1715.15,74.6,3.0,45.1
1716.15,74.1,3.0,45.1
1717.15,74.0,3.0,45.1
1718.15,75.3,3.0,45.1
1719.15,74.5,3.0,45.1
1720.15,74.8,3.0,45.1
1721.15,75.4,3.0,45.1
1722.15,72.8,3.0,45.1
1723.15,74.6,3.0,45.1
1724.15,74.5,3.0,45.1
1725.15,74.8,3.0,45.1
1726.15,73.8,3.0,45.1
1727.15,75.1,3.0,45.1
1728.15,74.1,3.0,45.1
1729.15,74.5,3.0,45.1
1730.15,75.1,3.0,45.1
1731.15,75.0,3.0,45.1
1732.15,74.7,3.0,45.1
1733.15,74.5,3.0,45.1
1734.15,74.7,3.0,45.1
1735.15,74.5,3.0,45.1
1736.15,74.6,3.0,45.1
1737.15,74.8,3.0,45.1
1738.15,73.9,3.0,45.1
1739.15,75.0,3.0,45.1
1740.15,74.7,3.0,45.1
1741.15,75.2,3.0,45.1
1742.15,74.3,3.0,45.1
1743.15,73.6,3.0,45.1
1744.15,74.9,3.0,45.1
1745.15,74.1,3.0,45.1
1746.15,75.2,3.0,45.1
1747.15,74.9,3.0,45.1
1748.15,74.8,3.0,45.1
1749.15,75.1,3.0,45.1
1750.15,74.6,3.0,45.1
1751.15,74.1,3.0,45.1
1752.15,74.4,3.0,45.1
1753.15,74.8,3.0,45.1
1754.15,74.4,3.0,45.1
1755.15,73.9,3.0,45.1
1756.15,74.9,3.0,45.1
1757.15,73.7,3.0,45.1
1758.15,75.0,3.0,45.1
1759.15,74.1,3.0,45.1
1760.15,75.1,3.0,45.1
1761.15,74.6,3.0,45.1
1762.15,74.1,3.0,45.1
1763.15,0.5,3.0,45.1
1764.15,27.5,3.0,45.1
1765.15,74.7,3.0,45.1
1766.15,74.5,3.0,45.1
1767.15,74.8,3.0,45.1
1768.15,73.6,3.0,45.1
1769.15,74.3,3.0,45.1
1770.15,74.5,3.0,45.1
1771.15,74.4,3.0,45.1
1772.15,73.5,3.0,45.1
1773.15,74.8,3.0,45.1
1774.15,73.8,3.0,45.1
1775.15,74.8,3.0,45.1
1776.15,75.0,3.0,45.1
1777.15,74.6,3.0,45.1
1778.15,75.5,3.0,45.1
1779.15,74.1,3.0,45.1
1780.15,74.1,3.0,45.1
1781.15,73.9,3.0,45.1
1782.15,73.1,3.0,45.1
1783.15,74.8,3.0,45.1
1784.15,74.7,3.0,45.1
1785.16,74.1,3.0,45.1
1786.16,74.2,3.0,45.1
1787.16,74.3,3.0,45.1
1788.16,74.8,3.0,45.1
1789.16,74.5,3.0,45.1
1790.16,74.6,3.0,45.1
1791.16,74.5,3.0,45.1
1792.16,74.9,3.0,45.1
1793.16,73.5,3.0,45.1
1794.16,73.9,3.0,45.1
1795.16,75.4,3.0,45.1
1796.16,74.1,3.0,45.1
1797.16,74.3,3.0,45.1
1798.16,72.9,3.0,45.1
1799.16,71.3,3.0,45.1
1800.16,73.7,3.0,45.1
1801.16,74.3,3.0,45.1
1802.16,74.6,3.0,45.1
1803.16,73.7,3.0,45.1
1804.16,74.6,3.0,45.1
1805.16,73.8,3.0,45.1
1806.16,74.2,3.0,45.1
1807.16,73.8,3.0,45.1
1808.16,73.2,3.0,45.1
1809.16,74.7,3.0,45.1
1810.16,73.6,3.0,45.1
1811.16,74.1,3.0,45.1
1812.16,74.1,3.0,45.1
1813.16,74.3,3.0,45.1
1814.16,73.3,3.0,45.1
1815.16,74.0,3.0,45.1
1816.16,73.9,3.0,45.1
1817.16,73.9,3.0,45.1
1818.16,67.7,3.0,45.1
1819.16,73.4,3.0,45.1
1820.16,74.4,3.0,45.1
1821.16,74.5,3.0,45.1
1822.16,73.0,3.0,45.1
1823.16,74.4,3.0,45.1
1824.16,73.3,3.0,45.1
1825.16,74.2,3.0,45.1
1826.16,73.3,3.0,45.1
1827.16,75.4,3.0,45.1
1828.16,74.6,3.0,45.1
1829.16,74.0,3.0,45.1
1830.16,75.1,3.0,45.1
1831.16,74.0,3.0,45.1
1832.16,73.4,3.0,45.1
1833.16,74.0,3.0,45.1
1834.16,73.7,3.0,45.1
1835.16,75.1,3.0,45.1
1836.16,74.3,3.0,45.1
1837.16,74.6,3.0,45.1
1838.16,73.8,3.0,45.1
1839.16,73.6,3.0,45.1
1840.16,74.1,3.0,45.1
1841.16,74.7,3.0,45.1
1842.16,73.3,3.0,45.1
1843.16,72.9,3.0,45.1
1844.16,74.1,3.0,45.1
1845.16,74.6,3.0,45.1
1846.16,74.7,3.0,45.1
1847.16,74.8,3.0,45.1
1848.16,72.3,3.0,45.1
1849.16,74.3,3.0,45.1
1850.16,73.9,3.0,45.1
1851.16,74.2,3.0,45.1
1852.16,74.0,3.0,45.1
1853.16,74.6,3.0,45.1
1854.16,74.0,3.0,45.1
1855.16,74.5,3.0,45.1
1856.16,74.2,3.0,45.1
1857.16,74.7,3.0,45.1
1858.16,74.3,3.0,45.1
1859.16,73.1,3.0,45.1
1860.16,74.8,3.0,45.1
1861.16,73.3,3.0,45.1
1862.16,73.6,3.0,45.1
1863.16,74.9,3.0,45.1
1864.16,73.9,3.0,45.1
1865.16,73.1,3.0,45.1
1866.16,74.3,3.0,45.1
1867.16,74.1,3.0,45.1
1868.16,73.6,3.0,45.1
1869.16,73.1,3.0,45.1
1870.16,74.5,3.0,45.1
1871.16,72.6,3.0,45.1
1872.16,74.4,3.0,45.1
1873.16,74.5,3.0,45.1
1874.16,73.7,3.0,45.1
1875.16,74.3,3.0,45.1
1876.16,74.3,3.0,45.1
1877.16,74.3,3.0,45.1
1878.16,72.1,3.0,45.1
1879.16,75.0,3.0,45.1
1880.16,74.2,3.0,45.1
1881.16,74.5,3.0,45.1
1882.16,74.0,3.0,45.1
1883.16,72.5,3.0,45.1
1884.16,75.4,3.0,45.1
1885.16,73.1,3.0,45.1
1886.16,74.7,3.0,45.1
1887.16,74.4,3.0,45.1
1888.16,74.8,3.0,45.1
1889.16,73.8,3.0,45.1
1890.16,74.9,3.0,45.1
1891.16,73.9,3.0,45.1
1892.16,73.4,3.0,45.1
1893.16,73.4,3.0,45.1
1894.16,73.4,3.0,45.1
1895.16,73.8,3.0,45.1
1896.16,71.9,3.0,45.1
1897.16,73.4,3.0,45.1
1898.16,74.5,3.0,45.1
1899.17,73.8,3.0,45.1
1900.17,74.0,3.0,45.1
1901.17,73.2,3.0,45.1
1902.17,75.0,3.0,45.1
1903.17,72.6,3.0,45.1
1904.17,73.9,3.0,45.1
1905.17,73.3,3.0,45.1
1906.17,74.1,3.0,45.1
1907.17,72.8,3.0,45.1
1908.17,74.6,3.0,45.1
1909.17,74.0,3.0,45.1
1910.17,73.6,3.0,45.1
1911.17,74.3,3.0,45.1
1912.17,72.8,3.0,45.1
1913.17,72.3,3.0,45.1
1914.17,74.3,3.0,45.1
1915.17,73.2,3.0,45.1
1916.17,73.6,3.0,45.1
1917.17,73.3,3.0,45.1
1918.17,72.9,3.0,45.1
1919.17,73.9,3.0,45.1
1920.17,72.9,3.0,45.1
1921.17,73.2,3.0,45.1
1922.17,73.8,3.0,45.1
1923.17,73.8,3.0,45.1
1924.17,73.3,3.0,45.1
1925.17,73.5,3.0,45.1
1926.17,71.8,3.0,45.1
1927.17,73.9,3.0,45.1
1928.17,73.4,3.0,45.1
1929.17,73.6,3.0,45.1
1930.17,73.4,3.0,45.1
1931.17,71.8,3.0,45.1
1932.17,66.4,3.0,45.1
1933.17,74.6,3.0,45.1
1934.17,73.7,3.0,45.1
1935.17,74.6,3.0,45.1
1936.17,73.9,3.0,45.1
1937.17,75.1,3.0,45.1
1938.17,74.1,3.0,45.1
1939.17,74.3,3.0,45.1
1940.17,74.4,3.0,45.1
1941.17,73.4,3.0,45.1
1942.17,74.2,3.0,45.1
1943.17,74.3,3.0,45.1
1944.17,73.6,3.0,45.1
1945.17,73.4,3.0,45.1
1946.17,74.1,3.0,45.1
1947.17,73.6,3.0,45.1
1948.17,74.2,3.0,45.1
1949.17,69.6,3.0,45.1
1950.17,74.9,3.0,45.1
1951.17,73.6,3.0,45.1
1952.17,74.8,3.0,45.1
1953.17,74.4,3.0,45.1
1954.17,73.5,3.0,45.1
1955.17,74.7,3.0,45.1
1956.17,73.8,3.0,45.1
1957.17,73.3,3.0,45.1
1958.17,74.5,3.0,45.1
1959.17,74.7,3.0,45.1
1960.17,73.8,3.0,45.1
1961.17,73.8,3.0,45.1
1962.17,71.3,3.0,45.1
1963.17,72.2,3.0,45.1
1964.17,70.1,3.0,45.1
1965.17,74.1,3.0,45.1
1966.17,74.7,3.0,45.1
1967.17,68.1,3.0,45.1
1968.17,65.9,3.0,45.1
1969.17,69.7,3.0,45.1
1970.17,38.9,3.0,45.1
1971.17,68.2,3.0,45.1
1972.17,72.3,3.0,45.1
1973.17,74.5,3.0,45.1
1974.17,73.7,3.0,45.1
1975.17,73.5,3.0,45.1
1976.17,74.4,3.0,45.1
1977.17,73.9,3.0,45.1
1978.17,74.4,3.0,45.1
1979.17,73.0,3.0,45.1
1980.17,73.1,3.0,45.1
1981.17,74.1,3.0,45.1
1982.17,73.4,3.0,45.1
1983.17,74.4,3.0,45.1
1984.17,74.4,3.0,45.1
1985.17,73.6,3.0,45.1
1986.17,72.9,3.0,45.1
1987.17,74.2,3.0,45.1
1988.17,74.8,3.0,45.1
1989.17,74.3,3.0,45.1
1990.17,74.4,3.0,45.1
1991.17,74.5,3.0,45.1
1992.17,74.3,3.0,45.1
1993.17,74.4,3.0,45.1
1994.17,73.7,3.0,45.1
1995.17,73.3,3.0,45.1
1996.17,74.3,3.0,45.1
1997.17,73.6,3.0,45.1
1998.17,73.5,3.0,45.1
1999.17,73.2,3.0,45.1
2000.17,74.3,3.0,45.1
2001.17,73.0,3.0,45.1
2002.17,75.3,3.0,45.1
2003.17,74.1,3.0,45.1
2004.17,74.6,3.0,45.1
2005.17,74.3,3.0,45.1
2006.17,73.7,3.0,45.1
2007.17,74.6,3.0,45.1
2008.17,73.5,3.0,45.1
2009.17,75.1,3.0,45.1
2010.17,74.1,3.0,45.1
2011.18,74.2,3.0,45.1
2012.18,74.1,3.0,45.1
2013.18,74.3,3.0,45.1
2014.18,74.0,3.0,45.1
2015.18,71.5,3.0,45.1
2016.18,74.4,3.0,45.1
2017.18,74.0,3.0,45.1
2018.18,75.1,3.0,45.1
2019.18,74.0,3.0,45.1
2020.18,73.9,3.0,45.1
2021.18,75.1,3.0,45.1
2022.18,73.1,3.0,45.1
2023.18,74.8,3.0,45.1
2024.18,72.8,3.0,45.1
2025.18,74.2,3.0,45.1
2026.18,74.6,3.0,45.1
2027.18,74.6,3.0,45.1
2028.18,74.3,3.0,45.1
2029.18,74.1,3.0,45.1
2030.18,74.9,3.0,45.1
2031.18,73.7,3.0,45.1
2032.18,74.8,3.0,45.1
2033.18,74.4,3.0,45.1
2034.18,74.1,3.0,45.1
2035.18,74.7,3.0,45.1
2036.18,74.0,3.0,45.1
2037.18,75.0,3.0,45.1
2038.18,74.1,3.0,45.1
2039.18,75.1,3.0,45.1
2040.18,74.4,3.0,45.1
2041.18,73.2,3.0,45.1
2042.18,74.2,3.0,45.1
2043.18,73.2,3.0,45.1
2044.18,74.2,3.0,45.1
2045.18,74.6,3.0,45.1
2046.18,73.4,3.0,45.1
2047.18,75.1,3.0,45.1
2048.18,73.7,3.0,45.1
2049.18,74.8,3.0,45.1
2050.18,74.4,3.0,45.1
2051.18,74.6,3.0,45.1
2052.18,74.2,3.0,45.1
2053.18,73.6,3.0,45.1
2054.18,75.1,3.0,45.1
2055.18,72.1,3.0,45.1
2056.18,74.1,3.0,45.1
2057.18,73.7,3.0,45.1
2058.18,74.1,3.0,45.1
2059.18,75.2,3.0,45.1
2060.18,73.8,3.0,45.1
2061.18,75.6,3.0,45.1
2062.18,73.8,3.0,45.1
2063.18,74.6,3.0,45.1
2064.18,74.7,3.0,45.1
2065.18,74.6,3.0,45.1
2066.18,74.8,3.0,45.1
2067.18,72.9,3.0,45.1
2068.18,74.1,3.0,45.1
2069.18,74.4,3.0,45.1
2070.18,75.1,3.0,45.1
2071.18,74.7,3.0,45.1
2072.18,74.3,3.0,45.1
2073.18,74.1,3.0,45.1
2074.18,74.4,3.0,45.1
2075.18,74.9,3.0,45.1
2076.18,74.4,3.0,45.1
2077.18,73.6,3.0,45.1
2078.18,74.4,3.0,45.1
2079.18,73.3,3.0,45.1
2080.18,74.6,3.0,45.1
2081.18,74.4,3.0,45.1
2082.18,74.5,3.0,45.1
2083.18,74.1,3.0,45.1
2084.18,73.1,3.0,45.1
2085.18,73.4,3.0,45.1
2086.18,73.5,3.0,45.1
2087.18,72.0,3.0,45.1
2088.18,73.5,3.0,45.1
2089.18,74.7,3.0,45.1
2090.18,73.4,3.0,45.1
2091.18,72.8,3.0,45.1
2092.18,73.7,3.0,45.1
2093.18,74.4,3.0,45.1
2094.18,73.9,3.0,45.1
2095.18,74.2,3.0,45.1
2096.18,74.4,3.0,45.1
2097.18,74.6,3.0,45.1
2098.18,74.7,3.0,45.1
2099.18,74.1,3.0,45.1
2100.18,74.0,3.0,45.1
2101.18,74.4,3.0,45.1
2102.18,73.3,3.0,45.1
2103.18,74.2,3.0,45.1
2104.18,73.8,3.0,45.1
2105.18,75.1,3.0,45.1
2106.18,72.4,3.0,45.1
2107.18,74.6,3.0,45.1
2108.18,74.4,3.0,45.1
2109.18,73.0,3.0,45.1
2110.18,75.1,3.0,45.1
2111.18,72.9,3.0,45.1
2112.18,72.6,3.0,45.1
2113.18,73.4,3.0,45.1
2114.18,71.5,3.0,45.1
2115.18,74.1,3.0,45.1
2116.18,72.7,3.0,45.1
2117.18,74.3,3.0,45.1
2118.18,73.5,3.0,45.1
2119.18,74.7,3.0,45.1
2120.19,74.3,3.0,45.1
2121.19,72.5,3.0,45.1
2122.19,75.0,3.0,45.1
2123.19,71.8,3.0,45.1
2124.19,73.6,3.0,45.1
2125.19,70.9,3.0,45.1
2126.19,72.6,3.0,45.1
2127.19,72.5,3.0,45.1
2128.19,69.8,3.0,45.1
2129.19,70.9,3.0,45.1
2130.19,70.6,3.0,45.1
2131.19,71.8,3.0,45.1
2132.19,72.3,3.0,45.1
2133.19,70.7,3.0,45.1
2134.19,70.8,3.0,45.1
2135.19,71.2,3.0,45.1
2136.19,70.5,3.0,45.1
2137.19,71.4,3.0,45.1
2138.19,71.7,3.0,45.1
2139.19,72.1,3.0,45.1
2140.19,71.9,3.0,45.1
2141.19,70.6,3.0,45.1
2142.19,71.6,3.0,45.1
2143.19,67.7,3.0,45.1
2144.19,72.9,3.0,45.1
2145.19,71.1,3.0,45.1
2146.19,71.5,3.0,45.1
2147.19,37.5,3.0,45.1
2148.19,9.0,3.0,45.1
2149.19,46.2,3.0,45.1
2150.19,70.8,3.0,45.1
2151.19,71.4,3.0,45.1
2152.19,69.2,3.0,45.1
2153.19,71.2,3.0,45.1
2154.19,69.5,3.0,45.1
2155.19,59.8,3.0,45.1
2156.19,41.2,3.0,45.1
2157.19,72.6,3.0,45.1
2158.19,71.1,3.0,45.1
2159.19,69.6,3.0,45.1
2160.19,68.3,3.0,45.1
2161.19,72.7,3.0,45.1
2162.19,74.1,3.0,45.1
2163.19,73.4,3.0,45.1
2164.19,71.4,3.0,45.1
2165.19,74.8,3.0,45.1
2166.19,73.3,3.0,45.1
2167.19,74.8,3.0,45.1
2168.19,74.1,3.0,45.1
2169.19,74.2,3.0,45.1
2170.19,74.8,3.0,45.1
2171.19,74.5,3.0,45.1
2172.19,74.2,3.0,45.1
2173.19,74.6,3.0,45.1
2174.19,74.6,3.0,45.1
2175.19,74.9,3.0,45.1
2176.19,73.3,3.0,45.1
2177.19,75.1,3.0,45.1
2178.19,74.1,3.0,45.1
2179.19,75.3,3.0,45.1
2180.19,73.2,3.0,45.1
2181.19,75.2,3.0,45.1
2182.19,74.6,3.0,45.1
2183.19,73.9,3.0,45.1
2184.19,74.7,3.0,45.1
2185.19,73.7,3.0,45.1
2186.19,74.1,3.0,45.1
2187.19,74.2,3.0,45.1
2188.19,75.2,3.0,45.1
2189.19,74.9,3.0,45.1
2190.19,74.2,3.0,45.1
2191.19,73.6,3.0,45.1
2192.19,72.2,3.0,45.1
2193.19,73.9,3.0,45.1
2194.19,70.1,3.0,45.1
2195.19,61.6,3.0,45.1
2196.19,74.1,3.0,45.1
2197.19,73.1,3.0,45.1
2198.19,65.1,3.0,45.1
2199.19,74.2,3.0,45.1
2200.19,72.9,3.0,45.1
2201.2,72.9,3.0,45.1
2202.2,74.1,3.0,45.1
2203.2,70.1,3.0,45.1
2204.2,70.6,3.0,45.1
2205.2,71.3,3.0,45.1
2206.2,67.7,3.0,45.1
2207.2,62.3,3.0,45.1
2208.2,73.3,3.0,45.1
2209.2,68.3,3.0,45.1
2210.2,73.3,3.0,45.1
2211.2,74.3,3.0,45.1
2212.2,74.3,3.0,45.1
2213.2,74.8,3.0,45.1
2214.2,74.0,3.0,45.1
2215.2,74.1,3.0,45.1
2216.2,74.1,3.0,45.1
2217.2,74.5,3.0,45.1
2218.2,74.6,3.0,45.1
2219.2,74.4,3.0,45.1
2220.2,73.3,3.0,45.1
2221.2,74.8,3.0,45.1
2222.2,74.1,3.0,45.1
2223.2,75.2,3.0,45.1
2224.2,73.6,3.0,45.1
2225.2,75.3,3.0,45.1
2226.2,73.3,3.0,45.1
2227.2,73.7,3.0,45.1
2228.2,74.8,3.0,45.1
2229.2,74.0,3.0,45.1
2230.2,75.2,3.0,45.1
2231.2,72.9,3.0,45.1
2232.2,75.4,3.0,45.1
2233.2,73.0,3.0,45.1
2234.2,74.6,3.0,45.1
2235.2,75.4,3.0,45.1
2236.2,72.5,3.0,45.1
2237.2,74.4,3.0,45.1
2238.2,73.5,3.0,45.1
2239.2,73.1,3.0,45.1
2240.2,72.9,3.0,45.1
2241.2,71.1,3.0,45.1
2242.2,74.2,3.0,45.1
2243.2,72.0,3.0,45.1
2244.2,73.3,3.0,45.1
2245.2,73.6,3.0,45.1
2246.2,73.4,3.0,45.1
2247.2,75.3,3.0,45.1
2248.2,74.0,3.0,45.1
2249.2,74.9,3.0,45.1
2250.2,71.7,3.0,45.1
2251.2,74.0,3.0,45.1
2252.2,74.6,3.0,45.1
2253.2,73.5,3.0,45.1
2254.2,73.8,3.0,45.1
2255.2,72.7,3.0,45.1
2256.2,73.0,3.0,45.1
2257.2,74.6,3.0,45.1
2258.2,74.9,3.0,45.1
2259.2,74.9,3.0,45.1
2260.2,73.6,3.0,45.1
2261.2,74.5,3.0,45.1
2262.2,73.3,3.0,45.1
2263.2,73.6,3.0,45.1
2264.2,73.1,3.0,45.1
2265.2,74.5,3.0,45.1
2266.2,74.8,3.0,45.1
2267.2,73.7,3.0,45.1
2268.2,75.3,3.0,45.1
2269.2,73.4,3.0,45.1
2270.2,74.5,3.0,45.1
2271.2,74.3,3.0,45.1
2272.2,73.3,3.0,45.1
2273.2,74.8,3.0,45.1
2274.2,72.6,3.0,45.1
2275.2,74.6,3.0,45.1
2276.2,73.7,3.0,45.1
2277.2,73.7,3.0,45.1
2278.2,75.3,3.0,45.1
2279.2,72.8,3.0,45.1
2280.2,75.2,3.0,45.1
2281.2,73.7,3.0,45.1
2282.2,74.3,3.0,45.1
2283.2,73.1,3.0,45.1
2284.2,73.6,3.0,45.1
2285.2,75.2,3.0,45.1
2286.2,73.7,3.0,45.1
2287.2,73.9,3.0,45.1
2288.2,74.0,3.0,45.1
2289.2,73.7,3.0,45.1
2290.2,74.4,3.0,45.1
2291.2,74.0,3.0,45.1
2292.2,74.4,3.0,45.1
2293.2,74.9,3.0,45.1
2294.2,73.8,3.0,45.1
2295.2,75.4,3.0,45.1
2296.2,74.4,3.0,45.1
2297.2,73.3,3.0,45.1
2298.2,75.1,3.0,45.1
2299.2,74.1,3.0,45.1
2300.2,74.3,3.0,45.1
2301.2,74.0,3.0,45.1
2302.2,73.3,3.0,45.1
2303.2,74.8,3.0,45.1
2304.2,72.1,3.0,45.1
2305.21,73.9,3.0,45.1
2306.21,73.1,3.0,45.1
2307.21,72.9,3.0,45.1
2308.21,74.4,3.0,45.1
2309.21,71.9,3.0,45.1
2310.21,72.6,3.0,45.1
2311.21,73.0,3.0,45.1
2312.21,74.5,3.0,45.1
2313.21,74.8,3.0,45.1
2314.21,71.9,3.0,45.1
2315.21,73.4,3.0,45.1
2316.21,73.8,3.0,45.1
2317.21,74.5,3.0,45.1
2318.21,74.6,3.0,45.1
2319.21,73.9,3.0,45.1
2320.21,74.3,3.0,45.1
2321.21,73.7,3.0,45.1
2322.21,71.5,3.0,45.1
2323.21,63.8,3.0,45.1
2324.21,49.4,3.0,45.1
2325.21,41.1,3.0,45.1
2326.21,63.7,3.0,45.1
2327.21,69.6,3.0,45.1
2328.21,71.4,3.0,45.1
2329.21,72.4,3.0,45.1
2330.21,70.0,3.0,45.1
2331.21,71.4,3.0,45.1
2332.21,72.5,3.0,45.1
2333.21,71.4,3.0,45.1
2334.21,71.3,3.0,45.1
2335.21,70.7,3.0,45.1
2336.21,71.0,3.0,45.1
2337.21,72.2,3.0,45.1
2338.21,73.1,3.0,45.1
2339.21,71.5,3.0,45.1
2340.21,72.1,3.0,45.1
2341.21,71.5,3.0,45.1
2342.21,73.0,3.0,45.1
2343.21,72.3,3.0,45.1
2344.21,72.3,3.0,45.1
2345.21,73.2,3.0,45.1
2346.21,74.3,3.0,45.1
2347.21,75.0,3.0,45.1
2348.21,73.9,3.0,45.1
2349.21,74.6,3.0,45.1
2350.21,73.5,3.0,45.1
2351.21,74.2,3.0,45.1
2352.21,74.3,3.0,45.1
2353.21,73.5,3.0,45.1
2354.21,75.1,3.0,45.1
2355.21,70.2,3.0,45.1
2356.21,73.0,3.0,45.1
2357.21,70.2,3.0,45.1
2358.21,70.9,3.0,45.1
2359.21,71.8,3.0,45.1
2360.21,70.5,3.0,45.1
2361.21,72.3,3.0,45.1
2362.21,67.6,3.0,45.1
2363.21,1.7,3.0,45.1
2364.21,15.8,3.0,45.1
2365.21,72.2,3.0,45.1
2366.21,70.8,3.0,45.1
2367.21,74.1,3.0,45.1
2368.21,74.7,3.0,45.1
2369.21,73.1,3.0,45.1
2370.21,73.9,3.0,45.1
2371.21,73.5,3.0,45.1
2372.21,72.5,3.0,45.1
2373.21,73.6,3.0,45.1
2374.21,73.8,3.0,45.1
2375.21,73.8,3.0,45.1
2376.21,73.9,3.0,45.1
2377.21,74.6,3.0,45.1
2378.21,74.2,3.0,45.1
2379.21,73.6,3.0,45.1
2380.21,73.9,3.0,45.1
2381.21,74.4,3.0,45.1
2382.21,74.5,3.0,45.1
2383.21,74.0,3.0,45.1
2384.21,73.9,3.0,45.1
2385.21,75.1,3.0,45.1
2386.21,73.7,3.0,45.1
2387.21,73.3,3.0,45.1
2388.21,74.2,3.0,45.1
2389.21,74.5,3.0,45.1
2390.21,74.6,3.0,45.1
2391.21,74.3,3.0,45.1
2392.21,74.0,3.0,45.1
2393.21,73.1,3.0,45.1
2394.21,74.6,3.0,45.1
2395.21,73.3,3.0,45.1
2396.21,74.4,3.0,45.1
2397.21,74.0,3.0,45.1
2398.21,73.5,3.0,45.1
2399.21,74.6,3.0,45.1
2400.21,74.6,3.0,45.1
2401.21,74.6,3.0,45.1
2402.21,74.3,3.0,45.1
2403.21,75.0,3.0,45.1
2404.21,74.8,3.0,45.1
2405.21,74.1,3.0,45.1
2406.21,73.2,3.0,45.1
2407.21,74.8,3.0,45.1
2408.21,73.5,3.0,45.1
2409.21,73.6,3.0,45.1
2410.21,74.4,3.0,45.1
2411.21,73.6,3.0,45.1
2412.21,74.2,3.0,45.1
2413.21,74.1,3.0,45.1
2414.22,74.5,3.0,45.1
2415.22,73.8,3.0,45.1
2416.22,74.7,3.0,45.1
2417.22,74.2,3.0,45.1
2418.22,74.4,3.0,45.1
2419.22,74.7,3.0,45.1
2420.22,72.9,3.0,45.1
2421.22,74.2,3.0,45.1
2422.22,73.6,3.0,45.1
2423.22,74.6,3.0,45.1
2424.22,74.5,3.0,45.1
2425.22,73.1,3.0,45.1
2426.22,74.6,3.0,45.1
2427.22,73.4,3.0,45.1
2428.22,74.4,3.0,45.1
2429.22,72.5,3.0,45.1
2430.22,74.7,3.0,45.1
2431.22,73.8,3.0,45.1
2432.22,73.6,3.0,45.1
2433.22,74.8,3.0,45.1
2434.22,73.1,3.0,45.1
2435.22,74.2,3.0,45.1
2436.22,74.1,3.0,45.1
2437.22,72.1,3.0,45.1
2438.22,74.4,3.0,45.1
2439.22,73.1,3.0,45.1
2440.22,74.2,3.0,45.1
2441.22,74.1,3.0,45.1
2442.22,75.2,3.0,45.1
2443.22,73.6,3.0,45.1
2444.22,74.1,3.0,45.1
2445.22,75.1,3.0,45.1
2446.22,74.1,3.0,45.1
2447.22,75.3,3.0,45.1
2448.22,73.6,3.0,45.1
2449.22,73.9,3.0,45.1
2450.22,72.1,3.0,45.1
2451.22,69.3,3.0,45.1
2452.22,72.8,3.0,45.1
2453.22,70.5,3.0,45.1
2454.22,72.4,3.0,45.1
2455.22,71.1,3.0,45.1
2456.22,73.2,3.0,45.1
2457.22,71.4,3.0,45.1
2458.22,69.3,3.0,45.1
2459.22,68.0,3.0,45.1
2460.22,28.1,3.0,45.1
2461.22,43.7,3.0,45.1
2462.22,74.0,3.0,45.1
2463.22,69.9,3.0,45.1
2464.22,74.3,3.0,45.1
2465.22,74.6,3.0,45.1
2466.22,74.1,3.0,45.1
2467.22,73.8,3.0,45.1
2468.22,73.6,3.0,45.1
2469.22,73.3,3.0,45.1
2470.22,74.4,3.0,45.1
2471.22,72.1,3.0,45.1
2472.22,70.2,3.0,45.1
2473.22,74.5,3.0,45.1
2474.22,74.3,3.0,45.1
2475.22,74.4,3.0,45.1
2476.22,73.9,3.0,45.1
2477.22,73.6,3.0,45.1
2478.22,74.4,3.0,45.1
2479.22,73.3,3.0,45.1
2480.22,74.1,3.0,45.1
2481.22,73.5,3.0,45.1
2482.22,74.2,3.0,45.1
2483.22,73.2,3.0,45.1
2484.22,73.9,3.0,45.1
2485.22,73.8,3.0,45.1
2486.22,73.8,3.0,45.1
2487.22,73.6,3.0,45.1
2488.22,73.5,3.0,45.1
2489.22,74.5,3.0,45.1
2490.22,73.5,3.0,45.1
2491.22,75.0,3.0,45.1
2492.22,73.6,3.0,45.1
2493.22,74.4,3.0,45.1
2494.22,73.9,3.0,45.1
2495.22,72.4,3.0,45.1
2496.22,71.0,3.0,45.1
2497.22,73.5,3.0,45.1
2498.22,74.0,3.0,45.1
2499.22,72.5,3.0,45.1
