Elapsed Seconds,CPU Usage (%),Memory Usage (%),Disk Usage (%)
1687.14,74.6,2.8,44.9
1688.14,74.2,2.8,44.9
1689.14,74.2,2.8,44.9
1690.14,74.6,2.8,44.9
1691.14,74.7,2.8,44.9
1692.14,75.1,2.8,44.9
1693.14,74.3,2.8,44.9
1694.14,74.7,2.8,44.9
1695.14,74.9,2.8,44.9
1696.14,73.8,2.8,44.9
1697.14,75.0,2.8,44.9
1698.14,74.0,2.8,44.9
1699.14,75.4,2.8,44.9
1700.14,74.6,2.8,44.9
1701.14,75.0,2.8,44.9
1702.14,75.1,2.8,44.9
1703.14,74.2,2.8,44.9
1704.14,74.6,2.8,44.9
1705.14,74.1,2.8,44.9
1706.14,74.4,2.8,44.9
1707.14,74.9,2.8,44.9
1708.14,74.7,2.8,44.9
1709.14,74.3,2.8,44.9
1710.14,74.3,2.8,44.9
1711.14,75.0,2.8,44.9
1712.14,74.1,2.8,44.9
1713.14,74.0,2.8,44.9
1714.14,74.2,2.8,44.9
1715.14,74.1,2.8,44.9
1716.14,74.8,2.8,44.9
1717.14,74.7,2.8,44.9
1718.14,75.2,2.8,44.9
1719.14,75.2,2.8,44.9
1720.14,73.6,2.8,44.9
1721.14,75.2,2.8,44.9
1722.14,74.6,2.8,44.9
1723.14,74.9,2.8,44.9
1724.14,74.9,2.8,44.9
1725.14,74.0,2.8,44.9
1726.14,75.3,2.8,44.9
1727.14,74.4,2.8,44.9
1728.14,75.3,2.8,44.9
1729.14,74.7,2.8,44.9
1730.14,73.4,2.8,44.9
1731.14,74.3,2.8,44.9
1732.14,74.0,2.8,44.9
1733.14,74.6,2.8,44.9
1734.14,74.4,2.8,44.9
1735.14,74.3,2.8,44.9
1736.14,74.4,2.8,44.9
1737.14,74.4,2.8,44.9
1738.14,74.6,2.8,44.9
1739.14,73.4,2.8,44.9
1740.14,75.0,2.8,44.9
1741.14,73.5,2.8,44.9
1742.14,74.8,2.8,44.9
1743.14,75.0,2.8,44.9
1744.14,75.0,2.8,44.9
1745.14,75.2,2.8,44.9
1746.14,74.3,2.8,44.9
1747.14,74.1,2.8,44.9
1748.14,74.7,2.8,44.9
1749.15,74.9,2.8,44.9
1750.15,73.8,2.8,44.9
1751.15,74.4,2.8,44.9
1752.15,75.0,2.8,44.9
1753.15,74.4,2.8,44.9
1754.15,75.4,2.8,44.9
1755.15,74.4,2.8,44.9
1756.15,74.0,2.8,44.9
1757.15,74.9,2.8,44.9
1758.15,73.7,2.8,44.9
1759.15,72.8,2.8,44.9
1760.15,74.8,2.8,44.9
1761.15,74.3,2.8,44.9
1762.15,73.9,2.8,44.9
1763.15,75.3,2.8,44.9
1764.15,74.9,2.8,44.9
1765.15,74.9,2.8,44.9
1766.15,75.0,2.8,44.9
1767.15,74.0,2.8,44.9
1768.15,74.4,2.8,44.9
1769.15,74.9,2.8,44.9
1770.15,74.8,2.8,44.9
1771.15,74.8,2.8,44.9
1772.15,74.6,2.8,44.9
1773.15,75.3,2.8,44.9
1774.15,74.5,2.8,44.9
1775.15,73.8,2.8,44.9
1776.15,74.1,2.8,44.9
1777.15,75.0,2.8,44.9
1778.15,74.0,2.8,44.9
1779.15,74.3,2.8,44.9
1780.15,74.7,2.8,44.9
1781.15,69.5,2.8,44.9
1782.15,74.5,2.8,44.9
1783.15,74.1,2.8,44.9
1784.15,75.0,2.8,44.9
1785.15,75.0,2.8,44.9
1786.15,73.9,2.8,44.9
1787.15,75.1,2.8,44.9
1788.15,74.1,2.8,44.9
1789.15,74.5,2.8,44.9
1790.15,73.8,2.8,44.9
1791.15,70.5,2.8,44.9
1792.15,74.8,2.8,44.9
1793.15,73.7,2.8,44.9
1794.15,73.4,2.8,44.9
1795.15,74.2,2.8,44.9
1796.15,72.8,2.8,44.9
1797.15,74.5,2.8,44.9
1798.15,74.1,2.8,44.9
1799.15,74.6,2.8,44.9
1800.15,74.9,2.8,44.9
1801.15,70.6,2.8,44.9
1802.15,73.6,2.8,44.9
1803.15,72.9,2.8,44.9
1804.15,74.3,2.8,44.9
1805.15,74.7,2.8,44.9
1806.15,74.2,2.8,44.9
1807.15,74.3,2.8,44.9
1808.15,74.7,2.8,44.9
1809.15,73.2,2.8,44.9
1810.15,75.1,2.8,44.9
1811.15,72.2,2.8,44.9
1812.15,74.6,2.8,44.9
1813.15,74.1,2.8,44.9
1814.15,73.8,2.8,44.9
1815.15,74.8,2.8,44.9
1816.15,73.2,2.8,44.9
1817.15,74.9,2.8,44.9
1818.15,75.1,2.8,44.9
1819.15,73.4,2.8,44.9
1820.15,74.7,2.8,44.9
1821.15,72.9,2.8,44.9
1822.15,74.4,2.8,44.9
1823.15,72.9,2.8,44.9
1824.15,74.0,2.8,44.9
1825.15,74.7,2.8,44.9
1826.15,74.5,2.8,44.9
1827.15,74.4,2.8,44.9
1828.15,73.1,2.8,44.9
1829.15,74.9,2.8,44.9
1830.15,72.4,2.8,44.9
1831.15,74.1,2.8,44.9
1832.15,74.1,2.8,44.9
1833.15,73.0,2.8,44.9
1834.15,74.6,2.8,44.9
1835.15,74.1,2.8,44.9
1836.15,73.7,2.8,44.9
1837.15,74.1,2.8,44.9
1838.15,73.1,2.8,44.9
1839.15,73.3,2.8,44.9
1840.15,74.3,2.8,44.9
1841.15,69.2,2.8,44.9
1842.15,74.5,2.8,44.9
1843.15,72.4,2.8,44.9
1844.15,74.4,2.8,44.9
1845.15,73.3,2.8,44.9
1846.15,74.7,2.8,44.9
1847.15,74.1,2.8,44.9
1848.15,74.2,2.8,44.9
1849.15,74.4,2.8,44.9
1850.15,74.8,2.8,44.9
1851.15,74.7,2.8,44.9
1852.15,74.3,2.8,44.9
1853.15,75.1,2.8,44.9
1854.15,73.7,2.8,44.9
1855.15,73.8,2.8,44.9
1856.15,74.4,2.8,44.9
1857.15,74.1,2.8,44.9
1858.15,75.3,2.8,44.9
1859.15,73.6,2.8,44.9
1860.15,74.6,2.8,44.9
1861.15,72.6,2.8,44.9
1862.15,73.8,2.8,44.9
1863.15,74.1,2.8,44.9
1864.15,74.6,2.8,44.9
1865.15,73.3,2.8,44.9
1866.15,73.1,2.8,44.9
1867.15,74.5,2.8,44.9
1868.15,74.6,2.8,44.9
1869.15,73.9,2.8,44.9
1870.15,75.1,2.8,44.9
1871.15,74.3,2.8,44.9
1872.15,74.6,2.8,44.9
1873.15,73.7,2.8,44.9
1874.16,74.6,2.8,44.9
1875.16,73.8,2.8,44.9
1876.16,74.6,2.8,44.9
1877.16,73.9,2.8,44.9
1878.16,74.3,2.8,44.9
1879.16,54.5,2.8,44.9
1880.16,64.4,2.8,44.9
1881.16,73.6,2.8,44.9
1882.16,74.4,2.8,44.9
1883.16,72.9,2.8,44.9
1884.16,74.4,2.8,44.9
1885.16,74.1,2.8,44.9
1886.16,74.4,2.8,44.9
1887.16,74.1,2.8,44.9
1888.16,72.3,2.8,44.9
1889.16,74.1,2.8,44.9
1890.16,73.8,2.8,44.9
1891.16,74.2,2.8,44.9
1892.16,72.6,2.8,44.9
1893.16,73.7,2.8,44.9
1894.16,75.3,2.8,44.9
1895.16,73.8,2.8,44.9
1896.16,75.0,2.8,44.9
1897.16,73.6,2.8,44.9
1898.16,74.4,2.8,44.9
1899.16,73.9,2.8,44.9
1900.16,73.6,2.8,44.9
1901.16,74.3,2.8,44.9
1902.16,74.3,2.8,44.9
1903.16,74.7,2.8,44.9
1904.16,73.2,2.8,44.9
1905.16,74.1,2.8,44.9
1906.16,73.5,2.8,44.9
1907.16,74.6,2.8,44.9
1908.16,75.1,2.8,44.9
1909.16,73.2,2.8,44.9
1910.16,74.3,2.8,44.9
1911.16,73.2,2.8,44.9
1912.16,74.3,2.8,44.9
1913.16,74.2,2.8,44.9
1914.16,74.1,2.8,44.9
1915.16,73.8,2.8,44.9
1916.16,73.6,2.8,44.9
1917.16,73.1,2.8,44.9
1918.16,72.4,2.8,44.9
1919.16,74.3,2.8,44.9
1920.16,74.0,2.8,44.9
1921.16,72.6,2.8,44.9
1922.16,72.4,2.8,44.9
1923.16,73.8,2.8,44.9
1924.16,73.9,2.8,44.9
1925.16,74.3,2.8,44.9
1926.16,73.3,2.8,44.9
1927.16,70.8,2.8,44.9
1928.16,73.3,2.8,44.9
1929.16,73.9,2.8,44.9
1930.16,74.0,2.8,44.9
1931.16,73.3,2.8,44.9
1932.16,74.7,2.8,44.9
1933.16,73.1,2.8,44.9
1934.16,74.4,2.8,44.9
1935.16,73.8,2.8,44.9
1936.16,74.3,2.8,44.9
1937.16,73.1,2.8,44.9
1938.16,72.7,2.8,44.9
1939.16,74.3,2.8,44.9
1940.16,72.7,2.8,44.9
1941.16,73.9,2.8,44.9
1942.16,73.6,2.8,44.9
1943.16,73.7,2.8,44.9
1944.16,72.8,2.8,44.9
1945.16,68.7,2.8,44.9
1946.16,74.1,2.8,44.9
1947.16,72.5,2.8,44.9
1948.16,74.1,2.8,44.9
1949.16,72.5,2.8,44.9
1950.16,73.6,2.8,44.9
1951.16,73.6,2.8,44.9
1952.16,72.9,2.8,44.9
1953.16,9.0,2.8,44.9
1954.16,14.5,2.8,44.9
1955.16,74.3,2.8,44.9
1956.16,72.9,2.8,44.9
1957.16,73.8,2.8,44.9
1958.16,74.8,2.8,44.9
1959.16,74.9,2.8,44.9
1960.16,73.8,2.8,44.9
1961.16,74.4,2.8,44.9
1962.16,74.6,2.8,44.9
1963.16,74.3,2.8,44.9
1964.16,73.6,2.8,44.9
1965.16,73.2,2.8,44.9
1966.16,73.4,2.8,44.9
1967.16,74.0,2.8,44.9
1968.16,74.1,2.8,44.9
1969.16,72.2,2.8,44.9
1970.16,72.4,2.8,44.9
1971.16,73.7,2.8,44.9
1972.16,72.5,2.8,44.9
1973.16,74.7,2.8,44.9
1974.16,72.1,2.8,44.9
1975.16,74.0,2.8,44.9
1976.16,72.5,2.8,44.9
1977.16,74.3,2.8,44.9
1978.16,74.6,2.8,44.9
1979.16,73.0,2.8,44.9
1980.16,75.3,2.8,44.9
1981.16,72.4,2.8,44.9
1982.16,73.4,2.8,44.9
1983.16,73.7,2.8,44.9
1984.16,73.9,2.8,44.9
1985.16,74.2,2.8,44.9
1986.16,73.8,2.8,44.9
1987.16,73.8,2.8,44.9
1988.16,72.2,2.8,44.9
1989.16,72.7,2.8,44.9
1990.16,73.1,2.8,44.9
1991.16,73.3,2.8,44.9
1992.16,74.3,2.8,44.9
1993.16,72.5,2.8,44.9
1994.16,74.9,2.8,44.9
1995.16,72.8,2.8,44.9
1996.16,74.1,2.8,44.9
1997.16,74.7,2.8,44.9
1998.16,72.5,2.8,44.9
1999.16,74.7,2.8,44.9
2000.16,72.7,2.8,44.9
2001.16,74.4,2.8,44.9
2002.17,74.0,2.8,44.9
2003.17,73.4,2.8,44.9
2004.17,74.6,2.8,44.9
2005.17,72.0,2.8,44.9
2006.17,73.9,2.8,44.9
2007.17,73.9,2.8,44.9
2008.17,74.1,2.8,44.9
2009.17,74.1,2.8,44.9
2010.17,69.7,2.8,44.9
2011.17,73.7,2.8,44.9
2012.17,74.1,2.8,44.9
2013.17,72.6,2.8,44.9
2014.17,73.7,2.8,44.9
2015.17,74.1,2.8,44.9
2016.17,74.5,2.8,44.9
2017.17,72.8,2.8,44.9
2018.17,74.6,2.8,44.9
2019.17,64.2,2.8,44.9
2020.17,73.3,2.8,44.9
2021.17,73.9,2.8,44.9
2022.17,72.8,2.8,44.9
2023.17,74.6,2.8,44.9
2024.17,72.6,2.8,44.9
2025.17,74.8,2.8,44.9
2026.17,74.3,2.8,44.9
2027.17,73.5,2.8,44.9
2028.17,75.1,2.8,44.9
2029.17,72.6,2.8,44.9
2030.17,74.3,2.8,44.9
2031.17,73.8,2.8,44.9
2032.17,73.6,2.8,44.9
2033.17,74.9,2.8,44.9
2034.17,73.9,2.8,44.9
2035.17,73.8,2.8,44.9
2036.17,73.4,2.8,44.9
2037.17,74.5,2.8,44.9
2038.17,73.8,2.8,44.9
2039.17,73.8,2.8,44.9
2040.17,73.6,2.8,44.9
2041.17,73.8,2.8,44.9
2042.17,75.2,2.8,44.9
2043.17,73.7,2.8,44.9
2044.17,73.0,2.8,44.9
2045.17,74.8,2.8,44.9
2046.17,72.9,2.8,44.9
2047.17,74.4,2.8,44.9
2048.17,73.8,2.8,44.9
2049.17,73.8,2.8,44.9
2050.17,73.5,2.8,44.9
2051.17,74.8,2.8,44.9
2052.17,74.1,2.8,44.9
2053.17,74.2,2.8,44.9
2054.17,74.3,2.8,44.9
2055.17,73.3,2.8,44.9
2056.17,74.3,2.8,44.9
2057.17,74.2,2.8,44.9
2058.17,72.3,2.8,44.9
2059.17,74.7,2.8,44.9
2060.17,74.1,2.8,44.9
2061.17,74.6,2.8,44.9
2062.17,73.8,2.8,44.9
2063.17,74.8,2.8,44.9
2064.17,74.9,2.8,44.9
2065.17,74.6,2.8,44.9
2066.17,72.2,2.8,44.9
2067.17,74.3,2.8,44.9
2068.17,71.3,2.8,44.9
2069.17,74.0,2.8,44.9
2070.17,68.1,2.8,44.9
2071.17,65.7,2.8,44.9
2072.17,73.6,2.8,44.9
2073.17,68.3,2.8,44.9
2074.17,69.0,2.8,44.9
2075.17,70.6,2.8,44.9
2076.17,73.2,2.8,44.9
2077.17,73.9,2.8,44.9
2078.17,73.5,2.8,44.9
2079.17,73.4,2.8,44.9
2080.17,73.6,2.8,44.9
2081.17,73.7,2.8,44.9
2082.17,73.8,2.8,44.9
2083.17,73.4,2.8,44.9
2084.17,74.3,2.8,44.9
2085.17,63.6,2.8,44.9
2086.17,74.4,2.8,44.9
2087.17,74.8,2.8,44.9
2088.17,73.8,2.8,44.9
2089.17,74.7,2.8,44.9
2090.17,75.1,2.8,44.9
2091.17,75.0,2.8,44.9
2092.17,74.9,2.8,44.9
2093.17,73.2,2.8,44.9
2094.17,73.5,2.8,44.9
2095.17,74.7,2.8,44.9
2096.17,74.3,2.8,44.9
2097.17,74.7,2.8,44.9
2098.17,74.7,2.8,44.9
2099.17,74.3,2.8,44.9
2100.17,74.9,2.8,44.9
2101.17,74.4,2.8,44.9
2102.17,73.8,2.8,44.9
2103.17,73.1,2.8,44.9
2104.17,74.1,2.8,44.9
2105.17,73.2,2.8,44.9
2106.17,74.3,2.8,44.9
2107.17,74.6,2.8,44.9
2108.17,74.1,2.8,44.9
2109.17,72.6,2.8,44.9
2110.17,73.2,2.8,44.9
2111.17,73.0,2.8,44.9
2112.17,73.8,2.8,44.9
2113.17,65.4,2.8,44.9
2114.17,74.2,2.8,44.9
2115.17,73.3,2.8,44.9
2116.17,73.4,2.8,44.9
2117.17,75.0,2.8,44.9
2118.17,73.6,2.8,44.9
2119.17,73.8,2.8,44.9
2120.17,74.0,2.8,44.9
2121.17,75.1,2.8,44.9
2122.17,72.2,2.8,44.9
2123.17,74.8,2.8,44.9
2124.17,74.6,2.8,44.9
2125.17,71.8,2.8,44.9
2126.17,72.1,2.8,44.9
2127.17,74.0,2.8,44.9
2128.18,71.3,2.8,44.9
2129.18,74.0,2.8,44.9
2130.18,73.3,2.8,44.9
2131.18,74.7,2.8,44.9
2132.18,72.6,2.8,44.9
2133.18,74.6,2.8,44.9
2134.18,74.3,2.8,44.9
2135.18,73.2,2.8,44.9
2136.18,74.4,2.8,44.9
2137.18,72.3,2.8,44.9
2138.18,73.4,2.8,44.9
2139.18,73.1,2.8,44.9
2140.18,71.8,2.8,44.9
2141.18,74.8,2.8,44.9
2142.18,73.3,2.8,44.9
2143.18,74.3,2.8,44.9
2144.18,74.0,2.8,44.9
2145.18,73.9,2.8,44.9
2146.18,74.6,2.8,44.9
2147.18,72.4,2.8,44.9
2148.18,74.6,2.8,44.9
2149.18,71.9,2.8,44.9
2150.18,74.1,2.8,44.9
2151.18,72.6,2.8,44.9
2152.18,70.8,2.8,44.9
2153.18,72.6,2.8,44.9
2154.18,71.0,2.8,44.9
2155.18,70.9,2.8,44.9
2156.18,70.9,2.8,44.9
2157.18,70.2,2.8,44.9
2158.18,71.6,2.8,44.9
2159.18,71.9,2.8,44.9
2160.18,71.0,2.8,44.9
2161.18,72.0,2.8,44.9
2162.18,71.3,2.8,44.9
2163.18,72.8,2.8,44.9
2164.18,69.0,2.8,44.9
2165.18,72.1,2.8,44.9
2166.18,55.0,2.8,44.9
2167.18,4.2,2.8,44.9
2168.18,32.4,2.8,44.9
2169.18,71.3,2.8,44.9
2170.18,71.3,2.8,44.9
2171.18,70.6,2.8,44.9
2172.18,73.0,2.8,44.9
2173.18,72.4,2.8,44.9
2174.18,72.4,2.8,44.9
2175.18,72.7,2.8,44.9
2176.18,72.5,2.8,44.9
2177.18,71.6,2.8,44.9
2178.18,70.1,2.8,44.9
2179.18,70.7,2.8,44.9
2180.18,69.8,2.8,44.9
2181.18,64.9,2.8,44.9
2182.18,43.8,2.8,44.9
2183.18,63.5,2.8,44.9
2184.18,70.8,2.8,44.9
2185.18,71.1,2.8,44.9
2186.18,70.9,2.8,44.9
2187.18,72.3,2.8,44.9
2188.18,73.4,2.8,44.9
2189.18,74.5,2.8,44.9
2190.18,71.7,2.8,44.9
2191.18,73.5,2.8,44.9
2192.18,73.6,2.8,44.9
2193.18,74.7,2.8,44.9
2194.18,74.1,2.8,44.9
2195.18,73.7,2.8,44.9
2196.18,75.4,2.8,44.9
2197.18,73.4,2.8,44.9
2198.18,74.9,2.8,44.9
2199.18,74.4,2.8,44.9
2200.18,74.7,2.8,44.9
2201.18,75.1,2.8,44.9
2202.18,73.9,2.8,44.9
2203.18,75.2,2.8,44.9
2204.18,74.4,2.8,44.9
2205.18,75.5,2.8,44.9
2206.18,74.1,2.8,44.9
2207.18,74.1,2.8,44.9
2208.18,74.0,2.8,44.9
2209.18,74.2,2.8,44.9
2210.18,74.6,2.8,44.9
2211.18,73.1,2.8,44.9
2212.18,74.6,2.8,44.9
2213.18,73.8,2.8,44.9
2214.18,74.3,2.8,44.9
2215.18,75.1,2.8,44.9
2216.18,74.1,2.8,44.9
2217.18,75.1,2.8,44.9
2218.18,72.6,2.8,44.9
2219.18,73.4,2.8,44.9
2220.18,74.6,2.8,44.9
2221.18,74.1,2.8,44.9
2222.18,73.4,2.8,44.9
2223.18,73.0,2.8,44.9
2224.18,74.1,2.8,44.9
2225.18,74.0,2.8,44.9
2226.18,73.4,2.8,44.9
2227.18,73.9,2.8,44.9
2228.18,73.4,2.8,44.9
2229.18,74.6,2.8,44.9
2230.18,74.4,2.8,44.9
2231.18,73.9,2.8,44.9
2232.18,74.9,2.8,44.9
2233.18,74.3,2.8,44.9
2234.18,73.3,2.8,44.9
2235.18,73.0,2.8,44.9
2236.18,73.8,2.8,44.9
2237.18,74.4,2.8,44.9
2238.18,74.7,2.8,44.9
2239.18,73.4,2.8,44.9
2240.18,74.4,2.8,44.9
2241.18,74.1,2.8,44.9
2242.18,74.4,2.8,44.9
2243.18,74.0,2.8,44.9
2244.18,74.3,2.8,44.9
2245.18,73.8,2.8,44.9
2246.18,73.9,2.8,44.9
2247.18,74.8,2.8,44.9
2248.18,73.8,2.8,44.9
2249.18,74.4,2.8,44.9
2250.18,74.3,2.8,44.9
2251.19,74.7,2.8,44.9
2252.19,73.6,2.8,44.9
2253.19,73.3,2.8,44.9
2254.19,74.8,2.8,44.9
2255.19,74.1,2.8,44.9
2256.19,74.0,2.8,44.9
2257.19,75.3,2.8,44.9
2258.19,73.9,2.8,44.9
2259.19,74.5,2.8,44.9
2260.19,72.9,2.8,44.9
2261.19,73.8,2.8,44.9
2262.19,74.1,2.8,44.9
2263.19,74.0,2.8,44.9
2264.19,74.5,2.8,44.9
2265.19,73.1,2.8,44.9
2266.19,72.1,2.8,44.9
2267.19,72.8,2.8,44.9
2268.19,72.1,2.8,44.9
2269.19,71.1,2.8,44.9
2270.19,74.0,2.8,44.9
2271.19,74.6,2.8,44.9
2272.19,73.5,2.8,44.9
2273.19,74.7,2.8,44.9
2274.19,67.7,2.8,44.9
2275.19,73.8,2.8,44.9
2276.19,72.5,2.8,44.9
2277.19,73.9,2.8,44.9
2278.19,73.9,2.8,44.9
2279.19,73.8,2.8,44.9
2280.19,72.6,2.8,44.9
2281.19,66.3,2.8,44.9
2282.19,73.9,2.8,44.9
2283.19,74.1,2.8,44.9
2284.19,73.4,2.8,44.9
2285.19,73.5,2.8,44.9
2286.19,74.6,2.8,44.9
2287.19,74.4,2.8,44.9
2288.19,71.5,2.8,44.9
2289.19,74.5,2.8,44.9
2290.19,73.8,2.8,44.9
2291.19,73.6,2.8,44.9
2292.19,74.2,2.8,44.9
2293.19,74.3,2.8,44.9
2294.19,73.1,2.8,44.9
2295.19,73.8,2.8,44.9
2296.19,74.3,2.8,44.9
2297.19,73.9,2.8,44.9
2298.19,72.8,2.8,44.9
2299.19,73.2,2.8,44.9
2300.19,71.6,2.8,44.9
2301.19,73.5,2.8,44.9
2302.19,72.8,2.8,44.9
2303.19,74.8,2.8,44.9
2304.19,74.1,2.8,44.9
2305.19,74.5,2.8,44.9
2306.19,73.6,2.8,44.9
2307.19,74.8,2.8,44.9
2308.19,73.8,2.8,44.9
2309.19,73.9,2.8,44.9
2310.19,71.3,2.8,44.9
2311.19,74.9,2.8,44.9
2312.19,72.6,2.8,44.9
2313.19,74.2,2.8,44.9
2314.19,70.3,2.8,44.9
2315.19,72.7,2.8,44.9
2316.19,74.1,2.8,44.9
2317.19,74.2,2.8,44.9
2318.19,74.8,2.8,44.9
2319.19,74.9,2.8,44.9
2320.19,74.0,2.8,44.9
2321.19,73.9,2.8,44.9
2322.19,73.8,2.8,44.9
2323.19,74.5,2.8,44.9
2324.19,74.5,2.8,44.9
2325.19,73.4,2.8,44.9
2326.19,74.3,2.8,44.9
2327.19,72.9,2.8,44.9
2328.19,74.0,2.8,44.9
2329.19,73.0,2.8,44.9
2330.19,73.3,2.8,44.9
2331.19,73.8,2.8,44.9
2332.19,71.3,2.8,44.9
2333.19,74.8,2.8,44.9
2334.19,70.9,2.8,44.9
2335.19,72.0,2.8,44.9
2336.19,73.2,2.8,44.9
2337.19,74.0,2.8,44.9
2338.19,75.1,2.8,44.9
2339.19,73.0,2.8,44.9
2340.19,73.0,2.8,44.9
2341.19,72.9,2.8,44.9
2342.19,75.1,2.8,44.9
2343.19,74.3,2.8,44.9
2344.19,73.6,2.8,44.9
2345.19,75.2,2.8,44.9
2346.19,72.6,2.8,44.9
2347.19,72.8,2.8,44.9
2348.19,72.3,2.8,44.9
2349.19,54.4,2.8,44.9
2350.19,43.9,2.8,44.9
2351.19,43.2,2.8,44.9
2352.19,69.1,2.8,44.9
2353.19,71.1,2.8,44.9
2354.19,71.6,2.8,44.9
2355.19,70.0,2.8,44.9
2356.19,71.6,2.8,44.9
2357.19,73.1,2.8,44.9
2358.19,71.1,2.8,44.9
2359.19,72.0,2.8,44.9
2360.19,72.3,2.8,44.9
2361.19,70.8,2.8,44.9
2362.19,72.0,2.8,44.9
2363.19,72.8,2.8,44.9
2364.19,71.8,2.8,44.9
2365.19,71.7,2.8,44.9
2366.19,71.6,2.8,44.9
2367.19,72.3,2.8,44.9
2368.19,70.4,2.8,44.9
2369.19,72.4,2.8,44.9
2370.19,72.4,2.8,44.9
2371.19,72.6,2.8,44.9
2372.19,75.3,2.8,44.9
2373.19,74.2,2.8,44.9
2374.19,74.4,2.8,44.9
2375.19,73.5,2.8,44.9
2376.19,74.0,2.8,44.9
2377.19,74.6,2.8,44.9
2378.2,72.4,2.8,44.9
2379.2,73.5,2.8,44.9
2380.2,71.9,2.8,44.9
2381.2,71.7,2.8,44.9
2382.2,71.6,2.8,44.9
2383.2,72.1,2.8,44.9
2384.2,71.7,2.8,44.9
2385.2,71.9,2.8,44.9
2386.2,71.8,2.8,44.9
2387.2,71.7,2.8,44.9
2388.2,72.3,2.8,44.9
2389.2,72.7,2.8,44.9
2390.2,72.7,2.8,44.9
2391.2,74.4,2.8,44.9
2392.2,72.0,2.8,44.9
2393.2,74.3,2.8,44.9
2394.2,73.6,2.8,44.9
2395.2,72.3,2.8,44.9
2396.2,73.8,2.8,44.9
2397.2,72.1,2.8,44.9
2398.2,74.5,2.8,44.9
2399.2,73.3,2.8,44.9
2400.2,73.2,2.8,44.9
2401.2,74.7,2.8,44.9
2402.2,72.7,2.8,44.9
2403.2,73.9,2.8,44.9
2404.2,73.0,2.8,44.9
2405.2,74.9,2.8,44.9
2406.2,74.6,2.8,44.9
2407.2,73.6,2.8,44.9
2408.2,74.1,2.8,44.9
2409.2,74.8,2.8,44.9
2410.2,74.1,2.8,44.9
2411.2,74.8,2.8,44.9
2412.2,73.3,2.8,44.9
2413.2,74.1,2.8,44.9
2414.2,74.9,2.8,44.9
2415.2,73.5,2.8,44.9
2416.2,73.4,2.8,44.9
2417.2,73.0,2.8,44.9
2418.2,75.0,2.8,44.9
2419.2,72.8,2.8,44.9
2420.2,72.8,2.8,44.9
2421.2,75.1,2.8,44.9
2422.2,73.7,2.8,44.9
2423.2,74.4,2.8,44.9
2424.2,73.4,2.8,44.9
2425.2,74.6,2.8,44.9
2426.2,74.3,2.8,44.9
2427.2,73.6,2.8,44.9
2428.2,74.4,2.8,44.9
2429.2,74.3,2.8,44.9
2430.2,73.5,2.8,44.9
2431.2,73.8,2.8,44.9
2432.2,73.1,2.8,44.9
2433.2,74.1,2.8,44.9
2434.2,73.5,2.8,44.9
2435.2,73.6,2.8,44.9
2436.2,72.8,2.8,44.9
2437.2,74.5,2.8,44.9
2438.2,74.7,2.8,44.9
2439.2,73.1,2.8,44.9
2440.2,74.4,2.8,44.9
2441.2,74.1,2.8,44.9
2442.2,75.1,2.8,44.9
2443.2,74.3,2.8,44.9
2444.2,74.3,2.8,44.9
2445.2,73.9,2.8,44.9
2446.2,73.0,2.8,44.9
2447.2,74.3,2.8,44.9
2448.2,74.1,2.8,44.9
2449.2,74.0,2.8,44.9
2450.2,73.8,2.8,44.9
2451.2,74.3,2.8,44.9
2452.2,73.9,2.8,44.9
2453.2,73.6,2.8,44.9
2454.2,73.5,2.8,44.9
2455.2,73.7,2.8,44.9
2456.2,74.3,2.8,44.9
2457.2,73.3,2.8,44.9
2458.2,72.8,2.8,44.9
2459.2,73.8,2.8,44.9
2460.2,73.1,2.8,44.9
2461.2,72.4,2.8,44.9
2462.2,74.0,2.8,44.9
2463.2,73.1,2.8,44.9
2464.2,73.8,2.8,44.9
2465.2,74.2,2.8,44.9
2466.2,74.7,2.8,44.9
2467.2,74.2,2.8,44.9
2468.2,74.4,2.8,44.9
2469.2,74.7,2.8,44.9
2470.2,74.2,2.8,44.9
2471.2,75.1,2.8,44.9
2472.2,74.0,2.8,44.9
2473.2,74.3,2.8,44.9
2474.2,73.0,2.8,44.9
2475.2,69.8,2.8,44.9
2476.2,71.5,2.8,44.9
2477.2,69.0,2.8,44.9
2478.2,73.1,2.8,44.9
2479.2,72.8,2.8,44.9
2480.2,72.1,2.8,44.9
2481.2,72.3,2.8,44.9
2482.2,71.1,2.8,44.9
2483.2,68.7,2.8,44.9
2484.2,61.9,2.8,44.9
2485.2,7.5,2.8,44.9
2486.2,57.9,2.8,44.9
2487.2,73.6,2.8,44.9
2488.2,72.8,2.8,44.9
2489.2,74.6,2.8,44.9
2490.2,73.2,2.8,44.9
2491.2,73.6,2.8,44.9
2492.2,73.6,2.8,44.9
2493.2,73.3,2.8,44.9
2494.2,73.9,2.8,44.9
2495.2,73.1,2.8,44.9
2496.2,72.1,2.8,44.9
2497.2,72.0,2.8,44.9
2498.2,74.1,2.8,44.9
2499.2,73.5,2.8,44.9
2500.21,73.8,2.8,44.9
2501.21,73.6,2.8,44.9
2502.21,74.7,2.8,44.9
2503.21,74.4,2.8,44.9
2504.21,73.4,2.8,44.9
2505.21,74.3,2.8,44.9
2506.21,73.6,2.8,44.9
2507.21,73.4,2.8,44.9
